Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Colombia,COL,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,24000000,30000000,39000000,25074500,23885620,44108810,87792720,65996200,80154520,112076800,164436000,305000000,532153860,708000000,525288220,289000000,128000000,111000000,175000000,202000000,257000000,287000000,347000000,390400000,448800000,561200000,702482711.9,677523907.8,715924398.4,919834469.3,949327285.3,923079974.1,1029698251,899960508.9,702988343.1,517367112.8,660948350.8,1083459531,1575110741,1931348650,1957433767,1605771453,1674033781,2780218076,3854486243,3626784775,3999193862,
Comoros,COM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,634236.1676,809629.7363,1265963.51,1270131.829,1036724.861,572052.8936,1501575.345,1796801.599,1762657.675,4297730.247,3349708.698,2811014.885,3490881.952,3302017.96,2624887.356,3400496.539,,,,,,,,4083501.111,2814137.157,2441852.39,3368456.213,5316729.911,5547172.95,3190076.377,3233104.555,3791765.723,3759838.716,,,
Cabo Verde,CPV,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,1133743.834,895755.7235,2118451.634,3482272.313,2879165.412,1660567.246,1319647.071,1623508.274,1899998.181,2636474.137,4166239.262,5281576.3,7602136.07,6405132.94,5848617.108,5683236.32,4809478.614,4223427.531,3995272.38,2975246.837,4874610.954,2505661.058,1897093.246,5027642.737,7526006.039,6412473.566,16198002.84,17758628.96,19226718.7,19072888.8,26730494.83,27688429.46,22886067.44,13915225.66,14274050.74,12607757.04,13866216.9,12897586.66,
Costa Rica,CRI,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,11400000,19200000,14400000,23500000,25900000,32200000,44900000,43700000,56400000,52400000,48500000,47800000,119900000,130300000,111400000,112800000,111200000,154600000,146400000,142490000,185440000,182700000,198222073,242765808.7,192927560,158428208.4,146468330.9,144466302.4,806857435.1,1135098589,707660159.8,696842722.3,159395751.8,145519956.5,207774545.5,266231264.5,197364772,359307405.2,
Caribbean small states,CSS,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,204908333.4,251761274.6,332274019.7,491266111.3,523383333.5,382681481.6,263260989.5,337788511,241133333.3,161555555.6,184531571.8,437806318.1,442866122,373382135.1,290259716.8,349845685,315062560.8,400509562.2,370091061.5,428781610.8,495450531.6,755711422.1,731236099.7,652851872.2,520647640.3,506823571,561751402.8,725149718.8,993295836.3,1249336549,1240125754,1109548099,973835755.7,1295162554,886411911.7,864188725.9,,
Cuba,CUB,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,29476557.82,46554754.9,60774391.59,74200748.48,97719402.85,102270655.6,115274770.4,102916452.7,109961853.9,115581964.4,68513893.44,77531209.52,87864266.14,119080131.3,158924234.3,175269174.9,156823984.4,131884436.3,121497548.7,443835210.7,417746730.3,440135183.3,470240795,493270975,572408501.8,558944232.6,756935161.4,905488834.3,1160121202,1634777163,2139101719,4163474018,10438124904,11285488758,12498396359,12540417568,8410595672,5848947232,6733178588,
Czech Republic,CZE,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547516352.7,790597132.7,1197036372,1170079599,1405094425,1712680824,1859276088,1952076611,2233047737,2051555582,2681253160,3404504743,4874938520,6262216021,8468290518,11026551379,6435451754,6081499014,7125401941,7821487033,6891738087,7268450396,
