Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Benin,BEN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,2.177568687,0.672500243,0.846263275,0.773015817,0.558825608,0.615186284,0.412062498,1.095901424,0.177321524,0.220403127,0.160151593,0.196445902,0.179614424,0.16960409,0.212865721,0.232195852,1.68855212,2.600258774,3.860149729,3.873389934,4.812101212,2.565841804,3.921694309,3.821937044,3.881160765,5.396856962,7.40465842,8.910764217,7.58513266,7.599779081,6.407517197,6.612931916,7.539033725,6.630575359,6.172858698,6.389460333,6.018456623,4.394603519,3.114892869,2.330586894,,
Burkina Faso,BFA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6222164,4.405358263,6.988576256,4.558917139,7.642388602,4.828366075,,,,,
Bangladesh,BGD,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,3.509092451,2.295149957,2.330479355,2.293874026,1.368649565,0.639674266,0.888940225,2.669795026,1.657890453,1.464812255,1.756444947,3.378501655,3.661314878,1.511841763,1.911982792,3.986978303,5.162266676,6.161061998,6.84678633,3.660177487,2.934933698,2.406419157,2.847089034,2.133950143,1.815687937,1.564122294,2.188215734,2.755214498,2.875243278,2.122784943,2.613532303,3.049792723,2.632714358,5.063731184,4.320878436,2.783552904,3.851254822,4.909747959,5.306907836,
Bulgaria,BGR,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.853749888,2.681256616,2.061573316,3.061702451,2.770018633,1.589277768,6.162049415,5.575416178,5.586998138,5.062086256,4.726853838,6.231241927,6.281397489,6.199182796,4.736493553,4.91885154,5.275418322,4.771275092,7.417315929,5.686921357,5.407805203,6.505964967,5.87824755,6.115442087,
Bahrain,BHR,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,2.433077623,2.65644592,2.534817717,2.33511427,2.629373846,3.138375463,4.082433344,4.373757357,4.636642014,3.914878112,5.155430102,5.866022949,4.019354906,4.429787079,3.23775174,1.672576042,2.430091578,2.451755987,2.446044338,1.970229199,1.941822819,1.941798922,1.794324365,1.51730906,1.773551823,1.648782853,2.323642893,2.724421732,2.773728821,2.132462259,1.566844698,1.774868964,2.236452871,2.001441602,3.116479638,3.75492264,2.34120258,3.036576072,2.90556348,3.314514669,
"Bahamas, The",BHS,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,0.937600592,1.197764009,0.91574231,1.067827586,0.913556908,0.942224458,1.084285642,1.084453162,1.373751318,1.442492147,1.778818423,1.228712604,1.246412773,0.871659608,0.922292035,1.103159948,1.105766151,1.189159017,1.151994761,1.071659965,0.919564104,1.08764708,1.352970132,1.573599663,1.210582929,1.212045729,1.494062903,1.911839522,2.40916638,1.78436779,1.174179764,1.13997938,1.419598217,3.074267185,3.096661507,2.822854914,1.939407487,1.873588496,1.979460783,
Bosnia and Herzegovina,BIH,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510411348,1.212144725,1.407622323,3.322237113,3.304903098,3.543720665,4.012736858,3.773032576,5.190995511,6.320118191,4.505236144,6.208386042,5.809766556,4.662793093,5.245729568,5.871786417,5.292670673,
Belarus,BLR,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375371897,0.779330068,0.762907593,0.536478422,1.023891773,0.525639077,0.547129694,0.548780016,0.899079516,0.653642498,0.603975857,0.924818683,0.710745876,1.65316834,0.875040836,2.16761789,1.570380133,1.894296389,1.888341896,1.599446078,1.291870478,
Belize,BLZ,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,0.453996344,1.150524272,2.016644799,2.346185892,2.691647469,2.660350045,3.110616963,2.046312861,1.820894239,1.268990175,1.190364056,1.287334092,1.984128647,1.758895796,1.232550689,1.661225687,2.268658488,2.025298469,1.985559091,1.361479977,0.789711455,1.038917944,1.541265754,1.344095166,1.766251322,2.865044988,2.692100538,2.704186211,3.019028979,4.001716521,4.489899668,
Bermuda,BMU,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,3.527025421,4.46782225,3.555936645,4.79274247,5.97364195,3.375849553,5.93845725,5.340502981,5.759616028,5.376052716,5.271933245,5.257598778,5.024334913,5.157675285,4.529531681,3.65415524,3.672067661,4.166974752,6.126554068,6.670608341,7.936072503,6.919108296,5.875710228,6.397506517,5.816703676,5.948297818,4.501315496,5.435328732,5.465435093,6.406499647,9.372047787,12.75404849,13.90756075,16.9731187,16.38576964,14.53954414,14.29401014,13.17806197,12.2145056,
Brazil,BRA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,2.949725181,4.484179369,4.795566538,6.773180333,4.143630087,2.275938227,2.308937658,1.206051345,1.74959097,4.73164664,4.688282677,2.655270703,2.966082536,2.963613941,2.753846672,2.69594599,2.705343977,7.525123858,8.195218601,8.430702581,7.934348155,8.572933306,6.407987931,5.324382237,5.095492226,4.256237234,4.547309507,5.518594084,6.992690087,6.184322746,5.133004217,6.714077057,10.89770543,8.50798735,13.17852149,11.89612861,11.71850819,12.77862745,11.46054282,11.36993151,
Barbados,BRB,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,1.338446015,1.496374853,1.919372233,1.859160905,1.920499388,1.761959915,1.167551516,1.352027264,1.891557259,1.585389883,1.529379268,1.759232155,2.144160981,1.989750959,1.976252291,2.216945519,2.356728485,2.401230132,2.13350323,1.49259576,1.479288379,1.139343324,2.259182912,2.080296407,2.471850977,2.29397147,2.812146462,2.262166302,2.982637367,2.286570827,3.396326388,5.123213051,4.950951943,5.012745425,3.456436781,2.936314003,2.867588298,3.654656789,2.960968853,4.114836549,3.864179417,3.48726213,3.725240345,2.93976718,,
Brunei Darussalam,BRN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.974208054,2.133504832,2.285217218,2.244851777,2.176438229,2.064918903,2.279054167,1.998968731,4.091377684,3.848773347,4.408482044,5.060215578,4.783142069,6.358932218,
Bhutan,BTN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4748481,13.68434641,10.98729575,14.54702646,11.74697204,6.647795585,8.548132186,9.26215563,11.86534738,
Botswana,BWA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,2.795082946,3.130223188,3.788844936,4.700398688,4.203809022,2.99439198,4.107509116,4.72961644,5.64763756,10.8257827,13.81244327,16.97951782,15.01012163,17.65864981,15.93399969,18.54147682,19.40020695,24.07944117,24.7813666,21.96472393,23.51113748,21.74325781,23.6943342,24.20924034,24.85709658,27.62554511,21.56010582,16.81995205,14.08991464,15.98362618,20.60967702,19.59039643,16.06722991,17.47912153,12.85583014,11.29028126,10.14363578,9.520108253,10.6899559,
Central African Republic,CAF,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,1.776396011,1.502053169,2.357399,2.248867261,3.670173981,2.306548499,2.406854558,2.818655838,2.204918492,2.337339707,3.275743655,3.86103954,4.00792189,3.410203976,3.838072963,3.424035297,4.456487118,9.626483092,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Total reserves in months of imports,FI.RES.TOTL.MO,2.896871356,3.211671305,3.468006515,3.381095323,3.360597489,2.997704391,2.347939131,2.185867893,2.300618532,1.909911194,2.767082099,2.979364677,2.894937001,2.547542578,2.300550683,1.818441879,1.705158718,1.494030947,1.565426128,2.141949802,2.087303284,1.359814698,1.65886522,1.400244245,0.938047964,0.940434014,1.082661028,1.451660662,1.678734346,1.530324726,1.537355668,1.362726093,0.944194625,0.888007778,0.75729232,0.811779444,1.032784626,0.794671476,1.014413526,1.126504624,1.161080036,1.319441111,1.435270102,1.281353634,1.067227389,0.884112351,0.83469363,0.878949087,0.880727589,1.361369444,1.174757415,1.19381002,1.202680104,1.267408437,1.322226329,
Central Europe and the Baltics,CEB,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,1.458342756,1.479153907,1.815920903,1.670515997,1.183636458,1.423982395,1.811740495,1.745174856,1.279512515,1.719977208,1.833281903,1.990725912,2.545760355,2.646161682,2.178750666,1.824626755,2.404491247,2.398142691,2.851792131,2.851037554,3.262588506,3.781116069,5.319259208,4.482871499,4.300197458,4.832342293,4.834323764,4.503881792,4.383910468,5.465998938,5.195152376,4.290801685,4.262098182,4.132756513,4.012401705,3.344538712,5.558430077,5.222713112,4.595445225,5.060483802,5.044876102,4.426836507,
Switzerland,CHE,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,10.42915928,11.44737091,14.83840298,13.27630047,10.30597379,12.47856313,11.05781144,9.997485023,10.82023205,9.436948813,10.09761537,7.889574084,7.391992781,6.275043738,6.400891243,6.598802849,7.644858543,7.144801039,6.344786763,6.348928284,6.010824163,5.716088773,5.292216076,3.853141691,3.716164998,4.675850483,4.571555685,4.221008704,2.692694802,2.734002951,2.505504774,2.166394956,4.594896267,8.078272353,7.904192843,13.1341258,12.40233523,12.95213619,
Channel Islands,CHI,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,1.217437699,3.019969819,2.392199638,4.041920842,5.401249728,5.92496886,4.464721046,4.118719816,4.042308152,4.032444464,4.698635217,5.438121144,5.48489362,5.366234462,4.824632172,7.149000451,7.665788709,8.238408182,8.247079207,9.789377233,8.148630567,7.62414665,8.01659157,7.529562842,7.9890583,6.857178544,6.804130746,7.412002526,6.407700223,4.855696638,3.969735654,3.519419158,2.560758927,3.103182539,4.426097227,3.715135346,4.682763854,4.54183154,4.501869198,4.848288498,
