Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bahrain,BHR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.49647887,24.75082099,26.05799373,26.14943998,25.25078699,23.38365115,22.23336191,22.74116974,23.94305759,24.07310673,19.90226118,20.84114741,23.08866664,20.8662871,19.36914132,17.31359491,16.28968557,16.00542362,16.21778215,19.7624982,19.46755287,22.29599733,,,,
"Bahamas, The",BHS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.61092357,33.98797629,36.07896872,37.85334918,39.854424,23.75200311,22.59418639,23.02727592,21.53434119,,
Belarus,BLR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.47647377,36.3536719,29.94065148,28.74180619,27.7234267,27.21439707,25.90434019,27.05876945,25.3401651,26.8710549,24.67838383,28.212817,29.26987626,30.25076267,32.41348478,34.65778225,33.95036114,32.84861345,31.30754144,26.31320003,28.52134087,,,
Belize,BLZ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.62389541,16.95108672,18.21244314,19.73445998,21.10124957,18.64747121,18.70401082,19.59600904,19.8116102,19.87431009,17.869297,21.51129408,19.78093722,24.12344121,25.42865246,25.04494918,25.64298435,25.57149317,23.27328268,25.1845375,25.27994416,24.67875709,22.49252526,,,
Bermuda,BMU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18727526,23.47084956,28.48322062,36.51037381,32.20728081,,,21.81558657,21.89450105,21.70985322,21.36809831,22.58163205,22.62731519,24.68838693,22.70053254,25.36901598,26.75622053,26.20878819,26.13597866,25.54000779,25.89365512,24.9196739,24.36267479,,,
Barbados,BRB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.44458113,25.28097789,27.54137657,26.35866063,30.08096296,32.1761748,32.9808299,35.00546277,34.49004779,37.96337978,38.80372544,,
Brunei Darussalam,BRN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
