Country,Year,CPI
Samoa,1/01/1994 0:00,12.08038189
Samoa,1/01/1995 0:00,-2.903528657
Samoa,1/01/1996 0:00,5.37461972
Samoa,1/01/1997 0:00,6.861823553
Samoa,1/01/1998 0:00,2.218834688
Samoa,1/01/1999 0:00,0.265120133
Samoa,1/01/2000 0:00,0.96678235
Samoa,1/01/2001 0:00,3.835011048
Samoa,1/01/2002 0:00,8.050314465
Samoa,1/01/2003 0:00,0.115830116
Samoa,1/01/2004 0:00,16.31315079
Samoa,1/01/2005 0:00,1.856763926
Samoa,1/01/2006 0:00,3.700086806
Samoa,1/01/2007 0:00,5.577063932
Samoa,1/01/2008 0:00,11.56590684
Samoa,1/01/2009 0:00,6.324953362
Samoa,1/01/2010 0:00,0.777007269
Samoa,1/01/2011 0:00,5.198142928
Samoa,1/01/2012 0:00,2.049018835
Samoa,1/01/2013 0:00,0.610085721
Samoa,1/01/2014 0:00,-0.406816088
San Marino,1/01/2004 0:00,1.430838685
San Marino,1/01/2005 0:00,1.685488905
San Marino,1/01/2006 0:00,2.095259356
San Marino,1/01/2007 0:00,2.498945757
San Marino,1/01/2008 0:00,4.293202493
San Marino,1/01/2009 0:00,2.19959237
San Marino,1/01/2010 0:00,2.585418156
San Marino,1/01/2011 0:00,2.007876707
San Marino,1/01/2012 0:00,2.827332242
San Marino,1/01/2013 0:00,1.604392981
San Marino,1/01/2014 0:00,1.113017052
Sao Tome and Principe,1/01/1997 0:00,35.81717824
Sao Tome and Principe,1/01/1998 0:00,50.49313575
Sao Tome and Principe,1/01/1999 0:00,12.72517701
Sao Tome and Principe,1/01/2000 0:00,12.20894563
Sao Tome and Principe,1/01/2001 0:00,9.222037076
Sao Tome and Principe,1/01/2002 0:00,10.12872467
Sao Tome and Principe,1/01/2003 0:00,9.792419749
Sao Tome and Principe,1/01/2004 0:00,13.28588609
Sao Tome and Principe,1/01/2005 0:00,17.15220494
Sao Tome and Principe,1/01/2006 0:00,23.07703735
Sao Tome and Principe,1/01/2007 0:00,18.54851363
Sao Tome and Principe,1/01/2008 0:00,31.99010395
Sao Tome and Principe,1/01/2009 0:00,16.9574758
Sao Tome and Principe,1/01/2010 0:00,13.34005235
Sao Tome and Principe,1/01/2011 0:00,14.32090217
Sao Tome and Principe,1/01/2012 0:00,10.63711959
Sao Tome and Principe,1/01/2013 0:00,8.106292728
Sao Tome and Principe,1/01/2014 0:00,6.987769276
Saudi Arabia,1/01/1990 0:00,2.077151335
Saudi Arabia,1/01/1991 0:00,4.861111111
Saudi Arabia,1/01/1992 0:00,-0.077006006
Saudi Arabia,1/01/1993 0:00,1.055795314
Saudi Arabia,1/01/1994 0:00,0.564325479
Saudi Arabia,1/01/1995 0:00,4.868431031
Saudi Arabia,1/01/1996 0:00,1.222069564
Saudi Arabia,1/01/1997 0:00,0.057151022
Saudi Arabia,1/01/1998 0:00,-0.356989861
Saudi Arabia,1/01/1999 0:00,-1.347894384
Saudi Arabia,1/01/2000 0:00,-1.125
Saudi Arabia,1/01/2001 0:00,-1.112515803
Saudi Arabia,1/01/2002 0:00,0.230120174
Saudi Arabia,1/01/2003 0:00,0.586734694
Saudi Arabia,1/01/2004 0:00,0.329698199
Saudi Arabia,1/01/2005 0:00,0.699359623
Saudi Arabia,1/01/2006 0:00,2.207346666
Saudi Arabia,1/01/2007 0:00,4.168713364
Saudi Arabia,1/01/2008 0:00,9.868751965
Saudi Arabia,1/01/2009 0:00,5.066632331
Saudi Arabia,1/01/2010 0:00,5.343137255
Saudi Arabia,1/01/2011 0:00,5.823591056
Saudi Arabia,1/01/2012 0:00,2.885962454
Saudi Arabia,1/01/2013 0:00,3.506263617
Saudi Arabia,1/01/2014 0:00,2.670525554
Senegal,1/01/1990 0:00,0.32509863
Senegal,1/01/1991 0:00,-1.753556902
Senegal,1/01/1992 0:00,-0.109942967
Senegal,1/01/1993 0:00,-0.586434615
Senegal,1/01/1994 0:00,32.29366686
Senegal,1/01/1995 0:00,7.864007846
Senegal,1/01/1996 0:00,2.754306635
Senegal,1/01/1997 0:00,1.753164781
Senegal,1/01/1998 0:00,1.156780704
Senegal,1/01/1999 0:00,0.827250608
Senegal,1/01/2000 0:00,0.731981982
Senegal,1/01/2001 0:00,3.074343208
Senegal,1/01/2002 0:00,2.231174465
Senegal,1/01/2003 0:00,-0.030312216
Senegal,1/01/2004 0:00,0.507883566
Senegal,1/01/2005 0:00,1.704502602
Senegal,1/01/2006 0:00,2.113459399
Senegal,1/01/2007 0:00,5.853304285
Senegal,1/01/2008 0:00,5.769758507
Senegal,1/01/2009 0:00,-2.248021479
Senegal,1/01/2010 0:00,1.228681197
Senegal,1/01/2011 0:00,3.403228298
Senegal,1/01/2012 0:00,1.421378457
Senegal,1/01/2013 0:00,0.698626837
Senegal,1/01/2014 0:00,-1.07814992
Serbia,1/01/2006 0:00,11.724023
Serbia,1/01/2007 0:00,6.391706444
Serbia,1/01/2008 0:00,12.41098678
Serbia,1/01/2009 0:00,8.116950922
Serbia,1/01/2010 0:00,6.142553602
Serbia,1/01/2011 0:00,11.13739763
Serbia,1/01/2012 0:00,7.330385896
Serbia,1/01/2013 0:00,7.694263629
Serbia,1/01/2014 0:00,2.082447939
Seychelles,1/01/1990 0:00,3.888888889
Seychelles,1/01/1991 0:00,1.986754967
Seychelles,1/01/1992 0:00,3.246753247
Seychelles,1/01/1993 0:00,1.383647799
Seychelles,1/01/1994 0:00,1.736972705
Seychelles,1/01/1995 0:00,-0.243902439
Seychelles,1/01/1996 0:00,-1.100244499
Seychelles,1/01/1997 0:00,0.618046972
Seychelles,1/01/1998 0:00,2.57985258
Seychelles,1/01/1999 0:00,6.347305389
Seychelles,1/01/2000 0:00,6.268768769
Seychelles,1/01/2001 0:00,5.969622042
Seychelles,1/01/2002 0:00,0.175
Seychelles,1/01/2003 0:00,3.302553864
Seychelles,1/01/2004 0:00,3.857303914
Seychelles,1/01/2005 0:00,0.907187718
Seychelles,1/01/2006 0:00,-0.353465499
Seychelles,1/01/2007 0:00,5.320600273
Seychelles,1/01/2008 0:00,36.96475829
Seychelles,1/01/2009 0:00,31.75444077
Seychelles,1/01/2010 0:00,-2.404638751
Seychelles,1/01/2011 0:00,2.559267722
Seychelles,1/01/2012 0:00,7.110370623
Seychelles,1/01/2013 0:00,4.338938483
Seychelles,1/01/2014 0:00,1.385834546
Sierra Leone,1/01/2007 0:00,11.64997445
Sierra Leone,1/01/2008 0:00,36.96475829
Sierra Leone,1/01/2009 0:00,31.75444077
Sierra Leone,1/01/2010 0:00,-2.404638751
Sierra Leone,1/01/2011 0:00,2.559267722
Sierra Leone,1/01/2012 0:00,7.110370623
Sierra Leone,1/01/2013 0:00,4.338938483
Sierra Leone,1/01/2014 0:00,1.385834546
Singapore,1/01/1990 0:00,3.460753387
Singapore,1/01/1991 0:00,3.425701731
Singapore,1/01/1992 0:00,2.263071187
Singapore,1/01/1993 0:00,2.289299644
Singapore,1/01/1994 0:00,3.100132626
Singapore,1/01/1995 0:00,1.720533848
Singapore,1/01/1996 0:00,1.383180525
Singapore,1/01/1997 0:00,2.003586185
Singapore,1/01/1998 0:00,-0.267502293
Singapore,1/01/1999 0:00,0.016709834
Singapore,1/01/2000 0:00,1.361623924
Singapore,1/01/2001 0:00,0.997197956
Singapore,1/01/2002 0:00,-0.391676867
Singapore,1/01/2003 0:00,0.5079053
Singapore,1/01/2004 0:00,1.662727199
Singapore,1/01/2005 0:00,0.425106277
Singapore,1/01/2006 0:00,1.020916335
Singapore,1/01/2007 0:00,2.095144195
Singapore,1/01/2008 0:00,6.518590053
Singapore,1/01/2009 0:00,0.60362173
Singapore,1/01/2010 0:00,2.8
Singapore,1/01/2011 0:00,5.252918288
Singapore,1/01/2012 0:00,4.528650647
Singapore,1/01/2013 0:00,2.378490176
Singapore,1/01/2014 0:00,1.01010101
Slovakia,1/01/1994 0:00,13.41013348
Slovakia,1/01/1995 0:00,9.887168882
Slovakia,1/01/1996 0:00,5.809254954
Slovakia,1/01/1997 0:00,6.109533469
Slovakia,1/01/1998 0:00,6.698271907
Slovakia,1/01/1999 0:00,10.57044575
Slovakia,1/01/2000 0:00,12.03577678
Slovakia,1/01/2001 0:00,7.329630915
Slovakia,1/01/2002 0:00,3.32331065
Slovakia,1/01/2003 0:00,8.554143054
Slovakia,1/01/2004 0:00,7.548500882
Slovakia,1/01/2005 0:00,2.709084946
Slovakia,1/01/2006 0:00,4.483331204
Slovakia,1/01/2007 0:00,2.756723716
Slovakia,1/01/2008 0:00,4.598179763
Slovakia,1/01/2009 0:00,1.615104641
Slovakia,1/01/2010 0:00,0.957018133
Slovakia,1/01/2011 0:00,3.919285991
Slovakia,1/01/2012 0:00,3.606102635
Slovakia,1/01/2013 0:00,1.40047369
Slovakia,1/01/2014 0:00,-0.07616533
Slovenia,1/01/1993 0:00,32.85833333
Slovenia,1/01/1994 0:00,20.99353948
Slovenia,1/01/1995 0:00,13.46293416
Slovenia,1/01/1996 0:00,9.792284866
Slovenia,1/01/1997 0:00,8.361769724
Slovenia,1/01/1998 0:00,7.913346816
Slovenia,1/01/1999 0:00,6.14945348
Slovenia,1/01/2000 0:00,8.878803678
Slovenia,1/01/2001 0:00,8.422484628
Slovenia,1/01/2002 0:00,7.470087529
Slovenia,1/01/2003 0:00,5.578801861
Slovenia,1/01/2004 0:00,3.589026796
Slovenia,1/01/2005 0:00,2.477454396
Slovenia,1/01/2006 0:00,2.462561564
Slovenia,1/01/2007 0:00,3.611165333
Slovenia,1/01/2008 0:00,5.65184627
Slovenia,1/01/2009 0:00,0.855920114
Slovenia,1/01/2010 0:00,1.840965347
Slovenia,1/01/2011 0:00,1.810579921
Slovenia,1/01/2012 0:00,2.598297643
Slovenia,1/01/2013 0:00,1.760351239
Slovenia,1/01/2014 0:00,0.200074858
Solomon Islands,1/01/1990 0:00,8.737592618
Solomon Islands,1/01/1991 0:00,15.05013078
Solomon Islands,1/01/1992 0:00,10.75116037
Solomon Islands,1/01/1993 0:00,9.168662333
Solomon Islands,1/01/1994 0:00,13.25603259
Solomon Islands,1/01/1995 0:00,9.629219701
Solomon Islands,1/01/1996 0:00,11.77435639
Solomon Islands,1/01/1997 0:00,8.084001355
Solomon Islands,1/01/1998 0:00,12.39950381
Solomon Islands,1/01/1999 0:00,8.020368393
Solomon Islands,1/01/2000 0:00,7.88956187
Solomon Islands,1/01/2001 0:00,6.925837321
Solomon Islands,1/01/2002 0:00,10.92963419
Solomon Islands,1/01/2003 0:00,8.269463493
Solomon Islands,1/01/2004 0:00,6.985842027
Solomon Islands,1/01/2005 0:00,7.330663416
Solomon Islands,1/01/2006 0:00,11.21998702
Solomon Islands,1/01/2007 0:00,7.666020135
Solomon Islands,1/01/2008 0:00,17.3200652
Solomon Islands,1/01/2009 0:00,7.092717169
Solomon Islands,1/01/2010 0:00,1.051481633
Solomon Islands,1/01/2011 0:00,7.34270706
Solomon Islands,1/01/2012 0:00,5.912006025
Solomon Islands,1/01/2013 0:00,5.391363886
Solomon Islands,1/01/2014 0:00,5.165902379
South Africa,1/01/1990 0:00,14.32098765
South Africa,1/01/1991 0:00,15.33477322
South Africa,1/01/1992 0:00,13.87470208
South Africa,1/01/1993 0:00,9.717446554
South Africa,1/01/1994 0:00,8.938547486
South Africa,1/01/1995 0:00,8.680425266
South Africa,1/01/1996 0:00,7.354125906
South Africa,1/01/1997 0:00,8.597770154
South Africa,1/01/1998 0:00,6.880552813
South Africa,1/01/1999 0:00,5.181490718
South Africa,1/01/2000 0:00,5.338953284
South Africa,1/01/2001 0:00,5.701900634
South Africa,1/01/2002 0:00,9.164037855
South Africa,1/01/2003 0:00,5.858979916
South Africa,1/01/2004 0:00,1.385381833
South Africa,1/01/2005 0:00,3.399299946
South Africa,1/01/2006 0:00,4.641624894
South Africa,1/01/2007 0:00,7.098419808
South Africa,1/01/2008 0:00,11.53645077
South Africa,1/01/2009 0:00,7.13
South Africa,1/01/2010 0:00,4.26234355
South Africa,1/01/2011 0:00,4.995510185
South Africa,1/01/2012 0:00,5.653583003
South Africa,1/01/2013 0:00,5.445279482
South Africa,1/01/2014 0:00,6.375259009
Spain,1/01/1990 0:00,6.717940458
Spain,1/01/1991 0:00,5.935326449
Spain,1/01/1992 0:00,5.925723648
Spain,1/01/1993 0:00,4.568636022
Spain,1/01/1994 0:00,4.718467624
Spain,1/01/1995 0:00,4.674753058
Spain,1/01/1996 0:00,3.558506581
Spain,1/01/1997 0:00,1.970708492
Spain,1/01/1998 0:00,1.83353706
Spain,1/01/1999 0:00,2.310672196
Spain,1/01/2000 0:00,3.43261428
Spain,1/01/2001 0:00,3.591100876
Spain,1/01/2002 0:00,3.066777271
Spain,1/01/2003 0:00,3.03988488
Spain,1/01/2004 0:00,3.037486218
Spain,1/01/2005 0:00,3.369714479
Spain,1/01/2006 0:00,3.515804737
Spain,1/01/2007 0:00,2.786703534
Spain,1/01/2008 0:00,4.075721828
Spain,1/01/2009 0:00,-0.287977653
Spain,1/01/2010 0:00,1.799740168
Spain,1/01/2011 0:00,3.196242972
Spain,1/01/2012 0:00,2.445914628
Spain,1/01/2013 0:00,1.408628285
Spain,1/01/2014 0:00,-0.14703181
Sri Lanka,1/01/1990 0:00,21.49525205
Sri Lanka,1/01/1991 0:00,12.18563072
Sri Lanka,1/01/1992 0:00,11.38343705
Sri Lanka,1/01/1993 0:00,11.74673702
Sri Lanka,1/01/1994 0:00,8.448712487
Sri Lanka,1/01/1995 0:00,7.674848734
Sri Lanka,1/01/1996 0:00,15.93583104
Sri Lanka,1/01/1997 0:00,9.573696264
Sri Lanka,1/01/1998 0:00,9.364243007
Sri Lanka,1/01/1999 0:00,4.69170563
Sri Lanka,1/01/2000 0:00,6.17627591
Sri Lanka,1/01/2001 0:00,14.1584558
Sri Lanka,1/01/2002 0:00,9.55103167
Sri Lanka,1/01/2003 0:00,6.314637871
Sri Lanka,1/01/2004 0:00,7.57592583
Sri Lanka,1/01/2005 0:00,11.6396861
Sri Lanka,1/01/2006 0:00,10.02018361
Sri Lanka,1/01/2007 0:00,15.84211149
Sri Lanka,1/01/2008 0:00,22.56449553
Sri Lanka,1/01/2009 0:00,3.464963221
Sri Lanka,1/01/2010 0:00,6.217648893
Sri Lanka,1/01/2011 0:00,6.716768436
Sri Lanka,1/01/2012 0:00,7.542913732
Sri Lanka,1/01/2013 0:00,6.911546529
Sri Lanka,1/01/2014 0:00,3.277825629
St Kitts and Nevis,1/01/1990 0:00,4.010984078
St Kitts and Nevis,1/01/1991 0:00,4.323739444
St Kitts and Nevis,1/01/1992 0:00,2.858446725
St Kitts and Nevis,1/01/1993 0:00,1.794861464
St Kitts and Nevis,1/01/1994 0:00,1.442269588
St Kitts and Nevis,1/01/1995 0:00,2.956800251
St Kitts and Nevis,1/01/1996 0:00,2.086573852
St Kitts and Nevis,1/01/1997 0:00,8.905183391
St Kitts and Nevis,1/01/1998 0:00,3.44635866
St Kitts and Nevis,1/01/1999 0:00,3.363036304
St Kitts and Nevis,1/01/2000 0:00,2.148855327
St Kitts and Nevis,1/01/2001 0:00,2.303447483
St Kitts and Nevis,1/01/2002 0:00,2.041091026
St Kitts and Nevis,1/01/2003 0:00,2.235436644
St Kitts and Nevis,1/01/2004 0:00,2.314554622
St Kitts and Nevis,1/01/2005 0:00,3.37781904
St Kitts and Nevis,1/01/2006 0:00,8.467980332
St Kitts and Nevis,1/01/2007 0:00,4.513026439
St Kitts and Nevis,1/01/2008 0:00,5.338104135
St Kitts and Nevis,1/01/2009 0:00,2.034306199
St Kitts and Nevis,1/01/2010 0:00,0.50550031
St Kitts and Nevis,1/01/2011 0:00,7.068913063
St Kitts and Nevis,1/01/2012 0:00,1.414594437
St Kitts and Nevis,1/01/2013 0:00,1.029866117
St Kitts and Nevis,1/01/2014 0:00,0.751783894
St Lucia,1/01/1990 0:00,4.267556629
St Lucia,1/01/1991 0:00,6.149550531
St Lucia,1/01/1992 0:00,5.138897799
St Lucia,1/01/1993 0:00,0.848181596
St Lucia,1/01/1994 0:00,2.815916652
St Lucia,1/01/1995 0:00,5.629659215
St Lucia,1/01/1996 0:00,0.92484261
St Lucia,1/01/1997 0:00,-0.005520287
St Lucia,1/01/1998 0:00,3.201943417
St Lucia,1/01/1999 0:00,3.503797841
St Lucia,1/01/2000 0:00,3.710786087
St Lucia,1/01/2001 0:00,5.30722081
St Lucia,1/01/2002 0:00,-0.255536627
St Lucia,1/01/2003 0:00,1.034253724
St Lucia,1/01/2004 0:00,1.460368144
St Lucia,1/01/2005 0:00,3.910769658
St Lucia,1/01/2006 0:00,2.338321753
St Lucia,1/01/2007 0:00,3.072637855
St Lucia,1/01/2008 0:00,7.175961687
St Lucia,1/01/2009 0:00,-1.672072072
St Lucia,1/01/2010 0:00,3.250344092
St Lucia,1/01/2011 0:00,2.769407941
St Lucia,1/01/2012 0:00,4.177635871
St Lucia,1/01/2013 0:00,1.472018389
St Lucia,1/01/2014 0:00,3.518478182
St Vincent and the Grenadines,1/01/1990 0:00,7.606099577
St Vincent and the Grenadines,1/01/1991 0:00,5.49200387
St Vincent and the Grenadines,1/01/1992 0:00,3.463530427
St Vincent and the Grenadines,1/01/1993 0:00,4.291375534
St Vincent and the Grenadines,1/01/1994 0:00,1.008949553
St Vincent and the Grenadines,1/01/1995 0:00,1.738372899
St Vincent and the Grenadines,1/01/1996 0:00,4.407901138
St Vincent and the Grenadines,1/01/1997 0:00,0.44361603
St Vincent and the Grenadines,1/01/1998 0:00,2.142406473
St Vincent and the Grenadines,1/01/1999 0:00,1.013550444
St Vincent and the Grenadines,1/01/2000 0:00,0.167679637
St Vincent and the Grenadines,1/01/2001 0:00,0.900858486
St Vincent and the Grenadines,1/01/2002 0:00,1.85550399
St Vincent and the Grenadines,1/01/2003 0:00,0.205981709
St Vincent and the Grenadines,1/01/2004 0:00,2.960039467
St Vincent and the Grenadines,1/01/2005 0:00,3.733429165
St Vincent and the Grenadines,1/01/2006 0:00,3.04861619
St Vincent and the Grenadines,1/01/2007 0:00,6.915692354
St Vincent and the Grenadines,1/01/2008 0:00,10.06624182
St Vincent and the Grenadines,1/01/2009 0:00,0.421539126
St Vincent and the Grenadines,1/01/2010 0:00,1.480573011
St Vincent and the Grenadines,1/01/2011 0:00,3.186031116
St Vincent and the Grenadines,1/01/2012 0:00,2.598444141
St Vincent and the Grenadines,1/01/2013 0:00,0.805127804
St Vincent and the Grenadines,1/01/2014 0:00,0.193858561
Sudan,1/01/1990 0:00,65.158098
Sudan,1/01/1991 0:00,123.5781269
Sudan,1/01/1992 0:00,117.6244689
Sudan,1/01/1993 0:00,101.3804238
Sudan,1/01/1994 0:00,115.3981443
Sudan,1/01/1995 0:00,68.37519295
Sudan,1/01/1996 0:00,132.8237774
Sudan,1/01/1997 0:00,46.65032277
Sudan,1/01/1998 0:00,17.10505647
Sudan,1/01/1999 0:00,15.99474583
Sudan,1/01/2000 0:00,8.033055445
Sudan,1/01/2001 0:00,4.871466645
Sudan,1/01/2002 0:00,8.33381706
Sudan,1/01/2003 0:00,7.710690832
Sudan,1/01/2004 0:00,8.418006386
Sudan,1/01/2005 0:00,8.516734349
Sudan,1/01/2006 0:00,7.196736744
Sudan,1/01/2007 0:00,7.976023489
Sudan,1/01/2008 0:00,14.30651248
Sudan,1/01/2009 0:00,11.24854637
Sudan,1/01/2010 0:00,13.24539414
Sudan,1/01/2011 0:00,22.11212074
Sudan,1/01/2012 0:00,37.39336493
Sudan,1/01/2013 0:00,29.95860642
Sudan,1/01/2014 0:00,36.90776377
Suriname,1/01/1990 0:00,21.73994434
Suriname,1/01/1991 0:00,25.96746251
Suriname,1/01/1992 0:00,43.66617839
Suriname,1/01/1993 0:00,143.5115585
Suriname,1/01/1994 0:00,368.4780687
Suriname,1/01/1995 0:00,235.5588151
Suriname,1/01/1996 0:00,-0.701887251
Suriname,1/01/1997 0:00,7.145111609
Suriname,1/01/1998 0:00,18.9753692
Suriname,1/01/1999 0:00,98.77309141
Suriname,1/01/2000 0:00,59.40168655
Suriname,1/01/2001 0:00,38.58628789
Suriname,1/01/2002 0:00,15.52739892
Suriname,1/01/2003 0:00,23.00223218
Suriname,1/01/2004 0:00,9.98632512
Suriname,1/01/2005 0:00,9.898004896
Suriname,1/01/2006 0:00,11.28130433
Suriname,1/01/2007 0:00,6.426279345
Suriname,1/01/2008 0:00,14.66714274
Suriname,1/01/2009 0:00,-0.162987837
Suriname,1/01/2010 0:00,6.944787295
Suriname,1/01/2011 0:00,17.71177964
Suriname,1/01/2012 0:00,5.006863194
Suriname,1/01/2013 0:00,1.960784314
Suriname,1/01/2014 0:00,3.345787546
Swaziland,1/01/1990 0:00,13.09228991
Swaziland,1/01/1991 0:00,8.934306569
Swaziland,1/01/1992 0:00,7.558295363
Swaziland,1/01/1993 0:00,12.02342387
Swaziland,1/01/1994 0:00,13.76932488
Swaziland,1/01/1995 0:00,12.28859126
Swaziland,1/01/1996 0:00,6.425213303
Swaziland,1/01/1997 0:00,7.125327225
Swaziland,1/01/1998 0:00,8.109965636
Swaziland,1/01/1999 0:00,6.088860634
Swaziland,1/01/2000 0:00,12.20853585
Swaziland,1/01/2001 0:00,5.942109823
Swaziland,1/01/2002 0:00,12.01971547
Swaziland,1/01/2003 0:00,7.29
Swaziland,1/01/2004 0:00,3.445335073
Swaziland,1/01/2005 0:00,4.774004046
Swaziland,1/01/2006 0:00,5.304639463
Swaziland,1/01/2007 0:00,8.076088279
Swaziland,1/01/2008 0:00,12.65746019
Swaziland,1/01/2009 0:00,7.448234234
Swaziland,1/01/2010 0:00,4.509236918
Swaziland,1/01/2011 0:00,6.105198202
Swaziland,1/01/2012 0:00,8.939609185
Swaziland,1/01/2013 0:00,5.619599417
Swaziland,1/01/2014 0:00,5.685266864
Sweden,1/01/1990 0:00,10.46964998
Sweden,1/01/1991 0:00,9.337023222
Sweden,1/01/1992 0:00,2.281647775
Sweden,1/01/1993 0:00,4.647993401
Sweden,1/01/1994 0:00,2.200212482
Sweden,1/01/1995 0:00,2.52841957
Sweden,1/01/1996 0:00,0.470973017
Sweden,1/01/1997 0:00,0.517594974
Sweden,1/01/1998 0:00,-0.136019172
Sweden,1/01/1999 0:00,0.454014788
Sweden,1/01/2000 0:00,1.037254649
Sweden,1/01/2001 0:00,2.405958341
Sweden,1/01/2002 0:00,2.158482136
Sweden,1/01/2003 0:00,1.925655349
Sweden,1/01/2004 0:00,0.373659829
Sweden,1/01/2005 0:00,0.453170853
Sweden,1/01/2006 0:00,1.360214686
Sweden,1/01/2007 0:00,2.212168834
Sweden,1/01/2008 0:00,3.437049106
Sweden,1/01/2009 0:00,-0.494460544
Sweden,1/01/2010 0:00,1.157988027
Sweden,1/01/2011 0:00,2.961150738
Sweden,1/01/2012 0:00,0.888377507
Sweden,1/01/2013 0:00,-0.04429297
Sweden,1/01/2014 0:00,-0.179638494
Switzerland,1/01/1990 0:00,5.378739656
Switzerland,1/01/1991 0:00,5.879391926
Switzerland,1/01/1992 0:00,4.041076353
Switzerland,1/01/1993 0:00,3.271796746
Switzerland,1/01/1994 0:00,0.85840708
Switzerland,1/01/1995 0:00,1.798718961
Switzerland,1/01/1996 0:00,0.818824341
Switzerland,1/01/1997 0:00,0.52150124
Switzerland,1/01/1998 0:00,0.017009696
Switzerland,1/01/1999 0:00,0.824829932
Switzerland,1/01/2000 0:00,1.543392089
Switzerland,1/01/2001 0:00,0.9890204
Switzerland,1/01/2002 0:00,0.642699253
Switzerland,1/01/2003 0:00,0.63834928
Switzerland,1/01/2004 0:00,0.802903084
Switzerland,1/01/2005 0:00,1.171971667
Switzerland,1/01/2006 0:00,1.05877759
Switzerland,1/01/2007 0:00,0.732636421
Switzerland,1/01/2008 0:00,2.426637033
Switzerland,1/01/2009 0:00,-0.48057991
Switzerland,1/01/2010 0:00,0.698510114
Switzerland,1/01/2011 0:00,0.225601604
Switzerland,1/01/2012 0:00,-0.66694456
Switzerland,1/01/2013 0:00,-0.240990348
Switzerland,1/01/2014 0:00,-0.013225325
Syria,1/01/1990 0:00,19.39686722
Syria,1/01/1991 0:00,9
Syria,1/01/1992 0:00,11.00917431
Syria,1/01/1993 0:00,13.2231405
Syria,1/01/1994 0:00,15.32846715
Syria,1/01/1995 0:00,7.979957806
Syria,1/01/1996 0:00,8.249890099
Syria,1/01/1997 0:00,1.886111362
Syria,1/01/1998 0:00,-0.797165633
Syria,1/01/1999 0:00,-3.703703704
Syria,1/01/2000 0:00,-3.846153846
Syria,1/01/2001 0:00,3
Syria,1/01/2002 0:00,-0.130505282
Syria,1/01/2003 0:00,5.796829449
Syria,1/01/2004 0:00,4.433141367
Syria,1/01/2005 0:00,7.240349393
Syria,1/01/2006 0:00,10.02411054
Syria,1/01/2007 0:00,3.907709504
Syria,1/01/2008 0:00,15.74532522
Syria,1/01/2009 0:00,2.920897118
Syria,1/01/2010 0:00,4.397413832
Syria,1/01/2011 0:00,4.753163889
Syria,1/01/2012 0:00,36.70229534
Tanzania,1/01/1990 0:00,35.82677165
Tanzania,1/01/1991 0:00,28.69565217
Tanzania,1/01/1992 0:00,21.84684685
Tanzania,1/01/1993 0:00,25.27726433
Tanzania,1/01/1994 0:00,34.08336407
Tanzania,1/01/1995 0:00,27.42778542
Tanzania,1/01/1996 0:00,20.97725964
Tanzania,1/01/1997 0:00,16.09065493
Tanzania,1/01/1998 0:00,12.79975405
Tanzania,1/01/1999 0:00,7.890433361
Tanzania,1/01/2000 0:00,5.923961096
Tanzania,1/01/2001 0:00,5.147468002
Tanzania,1/01/2002 0:00,5.317833661
Tanzania,1/01/2003 0:00,5.303566215
Tanzania,1/01/2004 0:00,4.735801439
Tanzania,1/01/2005 0:00,5.034570093
Tanzania,1/01/2006 0:00,7.250972621
Tanzania,1/01/2007 0:00,7.02551437
Tanzania,1/01/2008 0:00,10.27839376
Tanzania,1/01/2009 0:00,12.14222787
Tanzania,1/01/2010 0:00,6.200155956
Tanzania,1/01/2011 0:00,12.69096947
Tanzania,1/01/2012 0:00,16.00109385
Tanzania,1/01/2013 0:00,7.870723646
Tanzania,1/01/2014 0:00,6.13161433
Thailand,1/01/1990 0:00,5.863994744
Thailand,1/01/1991 0:00,5.709852599
Thailand,1/01/1992 0:00,4.139145751
Thailand,1/01/1993 0:00,3.312191684
Thailand,1/01/1994 0:00,5.047748977
Thailand,1/01/1995 0:00,5.818181818
Thailand,1/01/1996 0:00,5.805105547
Thailand,1/01/1997 0:00,5.625797471
Thailand,1/01/1998 0:00,7.99472875
Thailand,1/01/1999 0:00,0.284726459
Thailand,1/01/2000 0:00,1.591969175
Thailand,1/01/2001 0:00,1.626908873
Thailand,1/01/2002 0:00,0.697308977
Thailand,1/01/2003 0:00,1.804349946
Thailand,1/01/2004 0:00,2.759149262
Thailand,1/01/2005 0:00,4.540369196
Thailand,1/01/2006 0:00,4.63747436
Thailand,1/01/2007 0:00,2.241540953
Thailand,1/01/2008 0:00,5.468489496
Thailand,1/01/2009 0:00,-0.845716092
Thailand,1/01/2010 0:00,3.272220008
Thailand,1/01/2011 0:00,3.808790581
Thailand,1/01/2012 0:00,3.014899503
Thailand,1/01/2013 0:00,2.184886185
Thailand,1/01/2014 0:00,1.895141819
Timor-Leste,1/01/2003 0:00,7.165158914
Timor-Leste,1/01/2004 0:00,3.23751394
Timor-Leste,1/01/2005 0:00,1.111674004
Timor-Leste,1/01/2006 0:00,3.936162599
Timor-Leste,1/01/2007 0:00,10.30090202
Timor-Leste,1/01/2008 0:00,9.064236219
Timor-Leste,1/01/2009 0:00,0.669681186
Timor-Leste,1/01/2010 0:00,6.765976802
Timor-Leste,1/01/2011 0:00,13.49984024
Timor-Leste,1/01/2012 0:00,11.80030967
Timor-Leste,1/01/2013 0:00,11.15662246
