Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Guinea,GIN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,4492000,5385000,7600000,9948000,9868000,13701000,12251000,17855000,16890000,25666000,33432000,33797000,31035000,27714000,28398000,25334000,19129000,48777000,35050000,37128000,58869000,43264000,36463000,39857000,43137000,48818000,47001000,55393000,55521000,56712000,57694000,37352000,33502000,33050000,41383000,52001000,54155000,54031000,36323000,30878000,22444000,36439000,20972000,14331000,12867000,
"Gambia, The",GMB,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,16000,15000,24000,20000,55000,34000,47000,122000,203000,293000,3766000,6286000,5954000,5975000,6921000,4956000,9908000,8204000,8163000,7104000,12250000,8035000,7832000,7208000,7597000,6320000,5728000,6827000,6283000,6798000,7558000,4724000,6020000,9197000,9187000,10602000,9539000,10193000,6834000,7557000,7253000,6755000,6323000,5478000,4993000,
Guinea-Bissau,GNB,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,0,0,0,0,0,0,20000,34000,177000,1028000,1634000,2173000,2460000,3131000,5210000,5885000,3115000,6749000,5853000,5476000,6087000,6577000,3294000,2237000,3895000,6171000,4422000,3441000,4533000,5091000,2458000,1682000,1057000,1710000,2514000,2236000,2937000,3586000,3638000,3905000,3475000,565000,580000,438000,540000,
Equatorial Guinea,GNQ,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,259000,236000,460000,462000,414000,418000,365000,353000,328000,483000,766000,864000,1189000,1343000,1817000,1566000,1351000,2051000,2853000,1933000,1635000,1683000,2045000,2993000,3047000,2254000,3045000,2272000,3806000,4467000,4455000,7298000,15998000,19552000,19031000,4930000,8057000,10287000,10037000,12469000,12064000,12510000,9153000,7362000,11547000,
Greenland,GRL,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,7947000,9956000,10228000,12224000,13414000,14872000,17391000,23194000,35786000,51234000,70578000,74103000,92907000,103791000,115702000,138116000,175645000,173351000,128959000,132291000,116537000,136144000,168376000,121438000,122531000,147122000,156301000,145523000,168932000,183033000,204346000,207791000,206366000,221758000,383155000,473763000,564181000,642077000,696780000,678980000,655112000,714672000,665133000,633447000,804647000,
Guam,GUM,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,3448000,3590000,6360000,8104000,8692000,10542000,21940000,18608000,20908000,29903000,35896000,42684000,30142000,28594000,44974000,55719000,60970000,60313000,54666000,58765000,120393000,53073000,49069000,41515000,36598000,34938000,31669000,54041000,61266000,37181000,30543000,20255000,30618000,21875000,14765000,11275000,17088000,12309000,10753000,11822000,14488000,18018000,21681000,45909000,30856000,
High income,HIC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,5227000,7130000,8515000,12044000,14603000,19912000,25643000,34463000,46390000,62727000,122505000,141155000,155127000,123789000,117366000,133288000,148181000,131261000,164263000,77710000,182258000,164756000,178823000,167152000,197024000,228214000,187957000,205796000,217623000,181901000,132964000,95551000,102042000,95165000,112856000,102300000,122556000,99694000,92691000,75203000,60582000,81108000,92785000,135819000,204032000,
Heavily indebted poor countries (HIPC),HPC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,804000,615000,635000,921000,932000,2521000,3181000,6281000,6883000,5928000,9115000,11271000,16519000,15311000,21042000,22871000,18090000,19503000,18615000,18163000,15941000,17087000,5311000,4871000,1057000,34213000,13729000,18987000,19962000,20884000,21553000,15061000,12130000,16496000,34522000,19614000,22245000,26653000,23733000,15431000,8827000,3011000,3152000,4452000,4681000,
Hungary,HUN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,45509000,57324000,85960000,117821000,186475000,322318000,489032000,609812000,719902000,1049018000,1451811000,1707127000,1914070000,1943231000,2575904000,2401127000,2698493000,2941756000,3344985000,3838656000,3977080000,4616939000,4512054000,4950561000,5315338000,6220468000,6647965000,6727493000,7108420000,5967605000,7369576000,5878176000,3988191000,4214303000,4907855000,3367164000,3856129000,5149618000,4673645000,4466397000,5367369000,5908793000,6378404000,8526458000,8773662000,
Isle of Man,IMN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,378499022,223219592.3,245440731.5,258984029,270128766.3,289847686.1,309492940.1,312782756.3,369468335.1,454966246.5,621573084.4,756319729.1,1053139559,1346305198,1644328762,1828471812,2131470259,2444387001,2542033781,3826322862,4559919970,4347765470,3907739437,3989334129,4432593932,4768727691,4269044562,4788449156,5045675305,3772064867,4217191939,4436635695,4238483868,5551992656,4446173558,4538888547,4989137746,7306671471,7289787712,5534980098,5394969478,7105148710,9573563004,9897274021,11581958867,
Not classified,INX,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,431319000,220289000,693309000,507789000,374193000,258550000,245708000,228204000,290756000,332889000,429917000,619220000,878096000,1414159000,905129000,1601623000,1359639000,965263000,695011000,649021000,585385000,399446000,402952000,387368000,689674000,1057069000,1150526000,933564000,682072000,378596000,278869000,260007000,154690000,42602000,38531000,
Iraq,IRQ,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,63480000,61383000,63235000,81260000,102483000,110788000,98851000,104032000,106038000,115237000,158634000,151934000,195629000,226158000,281481000,286931000,290122000,280373000,249280000,226041000,254050000,237774000,213413000,198630000,207769000,230765000,211260000,192157000,174216000,194084000,261012000,318352000,337925000,313865000,338224000,419712000,512508000,718570000,700891000,756728000,845124000,924836000,720842000,590354000,640654000,
Jordan,JOR,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,1793000,2709000,2865000,3080000,3945000,6957000,9304000,26545000,44689000,74257000,106285000,120395000,159013000,188145000,201759000,246755000,273950000,349422000,403958000,293491000,376739000,404924000,330058000,259712000,248040000,262586000,385058000,359979000,449509000,252082000,504232000,499455000,319437000,261485000,398087000,442881000,577891000,618895000,385197000,280506000,272303000,355744000,350269000,389855000,485170000,
Japan,JPN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,9253000,45844000,129519000,130674000,209732000,273147000,302004000,795406000,741864000,727923000,800397000,915548000,1741263000,2319415000,3586205000,4383677000,5670095000,4834856000,6222338000,2343218000,2574386000,3316920000,
Kenya,KEN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,17300000,17716000,20775000,29644000,40580000,46331000,50466000,59820000,82126000,108674000,229001000,241077000,235742000,214556000,231239000,238280000,254906000,291380000,313029000,282079000,333362000,320160000,260413000,265167000,329339000,299338000,273466000,214313000,196602000,175495000,143858000,111775000,117286000,135033000,87126000,93850000,97279000,110254000,113840000,111498000,116472000,124366000,203345000,256722000,226480000,
Kyrgyz Republic,KGZ,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1412000,16372000,23526000,37998000,58255000,62093000,56323000,80801000,51223000,31747000,30501000,38603000,38468000,35924000,42689000,52068000,43084000,73810000,71862000,60166000,65919000,72336000,
Cambodia,KHM,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22000,13000,47000,11758000,30040000,16082000,1875000,19306000,1932000,2521000,3909000,4665000,6119000,14983000,18591000,9552000,8369000,9614000,14288000,16398000,16796000,19734000,27348000,23942000,29317000,42873000,78299000,94694000,87883000,
Kiribati,KIR,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,KSV,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922000,3170000,1572000,1369000,1216000,1822000,2478000,3316000,2899000,16047000,44262000,34700000,38391000,33430000,43350000,45099000,
Kuwait,KWT,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (developing only),LAC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,909240668.3,1033973062,1250309986,1893179658,3064537865,4087928102,4126391520,4889038574,7040553318,10233513208,17592369357,24195336762,27808689968,24097803880,25066952626,23873258703,20339046804,19392983146,24930937000,18168906000,13578161000,16057237211,15529058916,16556604281,19604706007,26518610856,28450998675,29494745996,32869192359,36671478027,38067605956,37241862414,32096790627,33210573557,32945793283,33254114017,36604997107,38951818744,37029168734,33148037520,35370002786,41512548621,62918441693,51377333573,53166761889,
Lao PDR,LAO,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,182000,334000,449000,684000,898000,1023000,1168000,1240000,1843000,1921000,1407000,1330000,1272000,1309000,1249000,1019000,1645000,1928000,2087000,2534000,2942000,3249000,3994000,4749000,4851000,6225000,6589000,7539000,7980000,9851000,10352000,10404000,36738000,37160000,44695000,48368000,50120000,56864000,62325000,72187000,78239000,101169000,87423000,132942000,140371000,
Lebanon,LBN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,1244000,2465000,2366000,2497000,2648000,1966000,2056000,1764000,1840000,3547000,45176000,60780000,65485000,65307000,79140000,65823000,57063000,56867000,60542000,63127000,71964000,80313000,98245000,90662000,89298000,121288000,232122000,302203000,369087000,503011000,607260000,793547000,1089930000,1468723000,1466207000,1462313000,1516262000,1667640000,1521821000,1515750000,1501345000,1544220000,1538392000,1684941000,1722940000,
Liberia,LBR,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,6047000,5898000,4863000,5288000,5013000,5142000,5883000,7236000,12967000,22941000,35346000,34612000,32293000,29455000,32281000,24919000,18114000,10744000,12310000,1113000,1068000,1978000,564000,8978000,199000,1516000,1431000,137000,427000,3108000,1256000,856000,1165000,664000,1389000,1781000,1359000,381678000,545239000,23141000,2401000,656000,1132000,1781000,8685000,
Libya,LBY,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,526000,557000,590000,558000,746000,950000,1585000,2232000,2913000,3140000,4338000,4431000,5133000,5036000,5686000,6249000,6649000,8136000,7985000,9229000,11298000,10894000,14455000,13879000,17558000,15990000,20382000,25456000,15547000,16283000,13612000,15526000,15412000,19226000,
Latin America & Caribbean (all income levels),LCN,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,86170000,91837000,109273000,154959000,208253000,252783000,235946000,325153000,426045000,543335000,1134032000,1223479000,1271594000,1238123000,1420759000,1473181000,1557616000,1638629000,1642866000,1598131000,1576064000,1433745000,1198742000,1332147000,1389079000,1413654000,1336603000,1225576000,1188661000,1259532000,1071736000,802248000,1058503000,843245000,940102000,1017688000,1089894000,1595040000,1784003000,1168309000,1055556000,1219191000,1812159000,1709636000,1786692000,
Liechtenstein,LIE,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,12147000,11304000,13765000,15612000,20857000,27667000,32830000,41050000,51980000,68887000,85642000,102825000,120771000,140412000,149824000,156072000,159193000,175049000,169679000,156135000,170246000,166039000,154085000,146868000,154579000,172162000,179282000,182014000,191607000,224590000,252295000,234070000,220865000,188378000,219476000,156616000,271293000,301017000,350381000,348170000,646990000,485093000,578306000,653709000,715869000,
Lower middle income,LMC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,796957690.3,693740653.8,818596717.2,1019082687,1153733632,1488211788,1910983460,2569389330,3321994653,4477302455,8776771442,10897765491,12247432527,12184710079,13832555388,13113728515,13001738063,12781313147,15048900781,17299587862,18364452970,18633837681,19062265353,18059076409,19746981939,22016324547,21672937237,21869862152,22375133664,20166407894,22715163895,21182337109,18207332496,19502779213,20202878840,23114501564,21273623853,26174379215,26447779446,24981628618,25626768264,29553555331,32581021697,37371292593,39941002756,
Low & middle income,LMY,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,1988149690,2046722654,2480122717,3494329687,5091354632,6661923788,7492545460,9883482330,13932904653,19705736455,33583552442,44689266491,50551738527,46744689079,51075374388,49113381515,45840218063,46092686147,55548603781,51349237862,48567175970,51565715681,51419832353,51037802409,58025978939,72541472547,76044181237,79711425152,83373435664,86437487894,90367627895,85622923109,74694801496,78961799213,80065101840,86923613564,95615073853,1.11142E+11,1.09722E+11,97829957618,1.25172E+11,1.47517E+11,1.69107E+11,1.30826E+11,1.3952E+11,
Lesotho,LSO,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,222000,150000,222000,221000,183000,222000,231000,249000,393000,593000,2086000,2784000,5442000,6489000,3891000,4563000,4737000,5975000,7555000,7668000,8252000,10196000,13590000,12328000,11354000,16137000,16196000,20349000,22269000,22122000,23399000,17861000,14965000,14413000,15167000,14336000,9814000,64704000,8032000,7685000,7626000,8901000,9173000,9918000,11725000,
Lithuania,LTU,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,25652000,34824000,40787000,48821000,51062000,61624000,112768000,207849000,333709000,492960000,767508000,863552000,823573000,790297000,777605000,743306000,839231000,826144000,985592000,1181707000,886931000,1166742000,2360535000,1328368000,1393385000,1391427000,1378863000,1137873000,1127201000,1177784000,1080320000,1013814000,1123924000,1330654000,620017000,593841000,620938000,698471000,753438000,703526000,878118000,796018000,827311000,1068481000,1066292000,
Monaco,MCO,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1234000,8609000,29291000,35792000,51054000,54736000,63791000,74631000,71059000,61587000,51763000,77194000,71037000,82871000,105855000,90366000,71339000,80236000,92218000,89971000,107687000,106328000,
Madagascar,MDG,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,16119000,16440000,15546000,16616000,21022000,25182000,4189000,25889000,7299000,15972000,56370000,64013000,64287000,52699000,62446000,58740000,68155000,118703000,85656000,115476000,102120000,76629000,39618000,30089000,22141000,19848000,22524000,93986000,53413000,84074000,39002000,32654000,33850000,32703000,31139000,31301000,24554000,25733000,23892000,21164000,21437000,20070000,20653000,20842000,22001000,
Maldives,MDV,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,728000,587000,536000,2321000,3281000,4789000,5098000,3648000,2722000,2490000,2812000,2332000,2804000,2074000,1879000,2664000,3100000,3739000,3881000,4449000,4312000,5370000,5911000,5965000,5657000,5906000,7547000,9238000,15495000,26316000,28030000,21980000,20450000,19800000,13661000,11054000,12067000,
Middle East & North Africa (all income levels),MEA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,288885000,317613000,358984000,522457000,817892000,1109580000,1366827000,1615257000,2285339000,3376999000,6076993000,9774572000,11161105000,10002013000,11309610000,10227814000,8382797000,8333284000,8718854000,9317087000,7307246000,8191784000,7511909000,8032232000,8982103000,10804465000,11562359000,11090362000,11099603000,12014657000,14235036000,12812790000,10387248000,9605061000,10341929000,11357095000,12189972000,13748295000,10750594000,9474998000,11058607000,13448149000,35415322000,21413420000,22851067000,
Marshall Islands,MHL,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,1901979690,1954885654,2370849717,3339370687,4883101632,6409140788,7256599460,9558329330,13506859653,19162401455,32449520442,43465787491,49280144527,45506566079,49654615388,47640200515,44282602063,44454057147,53905737781,49751106862,46991111970,50131970681,50221090353,49705655409,56636899939,71127818547,74707578237,78485849152,82184774664,85177955894,89295891895,84820675109,73636298496,78118554213,79124999840,85905925564,94525179853,1.09547E+11,1.07938E+11,96661648618,1.24117E+11,1.46298E+11,1.67295E+11,1.29116E+11,1.37733E+11,
"Macedonia, FYR",MKD,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331000,35012000,11456000,32415000,70127000,64825000,53426000,45584000,59991000,52565000,51900000,88684000,92781000,125022000,163804000,164374000,160600000,181170000,201905000,200629000,178474000,204593000,
Mali,MLI,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,411000,455000,528000,622000,836000,812000,795000,2219000,2923000,3019000,7393000,12030000,12448000,10703000,15891000,23210000,23208000,24589000,24845000,22215000,24035000,18443000,20303000,43813000,25447000,24740000,62170000,35724000,26943000,31068000,27358000,18660000,24683000,20618000,27743000,31196000,27212000,20779000,24819000,22590000,22129000,26880000,23885000,28246000,25700000,
Malta,MLT,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,4303000,5170000,6547000,12957000,10446000,13344000,11365000,14571000,24123000,39201000,49001000,58272000,56575000,69702000,68963000,76440000,94474000,72525000,39918000,70177000,12792000,50358000,25977000,89887000,120523000,68074000,17894000,13390000,8595000,25989000,3177000,1481000,1428000,1238000,1678000,2071000,2870000,3586000,1744000,2059000,2018000,1195000,179343000,12994000,13131000,
Middle East & North Africa (developing only),MNA,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,99437000,109814000,167018000,203973000,367640000,425529000,614394000,1147018000,1699476000,2580928000,4140297000,4452797000,4947524000,4744765000,4895677000,4696918000,4949185000,4462622000,5563798000,5832740000,5787787000,5756728000,7641396000,6813927000,6356961000,7404259000,7447251000,6621780000,6465264000,6250081000,6097393000,5756029000,5673066000,5969649000,5862527000,6188249000,6406881000,6198899000,5525818000,4883290000,4845752000,4843020000,4728801000,4982244000,4915451000,
Montenegro,MNE,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363000,1478000,733000,11100000,9537000,22135000,16389000,29581000,59285000,42708000,43652000,36707000,86442000,94781000,104091000,95304000,
Mongolia,MNG,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11479000,10725000,10915000,10145000,8788000,12520000,8644000,13528000,13245000,11823000,13685000,15351000,22519000,22399000,19416000,20513000,33699000,47715000,95000000,167460000,274772000,423472000,428962000,
Northern Mariana Islands,MNP,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,4895000,29192000,42348000,25308000,35976000,43767000,37369000,41186000,48143000,78642000,56000000,76047000,47648000,44525000,31866000,46700000,38721000,19517000,23664000,25555000,37417000,37249000,31145000,27348000,23267000,25976000,48343000,29052000,31619000,55032000,93962000,
Mauritania,MRT,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,369000,763000,1805000,2002000,4254000,5422000,7821000,8944000,9608000,15488000,21763000,32626000,37033000,34271000,35902000,37027000,39664000,40846000,44399000,37445000,47376000,36449000,25656000,46628000,42209000,38335000,34486000,43814000,41485000,36447000,32020000,28822000,18288000,16160000,20993000,23429000,25504000,28249000,25669000,24567000,36482000,42922000,56631000,56678000,63722000,
Mauritius,MUS,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,1737000,1518000,1444000,1194000,1571000,1623000,2523000,3445000,8991000,14945000,25685000,44663000,49144000,41760000,42477000,43513000,43910000,45625000,53308000,50257000,47769000,51279000,52904000,42400000,45360000,55943000,70883000,63240000,61987000,57164000,52658000,37841000,35149000,36757000,34539000,30365000,31033000,29191000,25808000,37568000,37395000,105191000,112554000,116008000,342147000,
Malawi,MWI,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,,,,,,,,,,,3511000,4326000,4600000,6430000,8202000,8977000,9331000,7701000,17100000,24636000,52954000,67753000,49863000,45685000,45256000,45021000,52349000,43490000,40902000,39933000,46661000,46377000,36521000,28811000,26751000,42691000,32867000,30321000,24990000,20350000,21750000,15772000,17608000,18763000,25245000,23906000,21609000,13911000,15327000,16137000,8050000,7693000,9771000,14240000,15948000,
